415 9 1       
0.5779816514 0.1217948718 0.2530984997 0.7538534503 0 0.7307692308 0.6554315157 0 0.46875 0
0.5596330275 0 0.3750815395 0.7327483993 1 0.5897435897 0.6227994848 0.0279230926 0.65625 0
0.6146788991 0.0801282051 0.2387475538 0.7327483993 0 0.6666666667 0.5837269214 0.1607446158 0.765625 0
0.6972477064 0.0288461538 0.5949119374 0.7168603272 0 0.7179487179 0.6148561614 0.0025137577 0.65625 1
0.6146788991 0.258974359 0.1011089367 0.4149869576 1 0.7179487179 0.4862601975 0.452816088 0.484375 1
0.7155963303 0.0961538462 0.1187214612 0.6533080389 0 0.7692307692 0.5133104337 0.3668727495 0.828125 0
0.6972477064 0.1919871795 0.5212002609 0.7702157932 0 0.5769230769 0.5704164878 0.6815680413 0.75 0
0.5412844037 0 0.1950424005 0.3834479488 0 0.6282051282 0.5115929584 0.0218764862 0.4375 0
0.5779816514 0.1634615385 0.1930854534 0.6284088214 0 0.7051282051 0.5478746243 0.0838372172 0.59375 1
0.4724770642 0.0009615385 0.2746249185 0.4496087266 0 0.6153846154 0.4924860455 0.0178001223 0.28125 0
0.5550458716 0.0256410256 0.3450750163 0.4493715912 1 0.6025641026 0.4832546157 0 0.953125 0
0.6513761468 0.008974359 0.1174168297 0.4986957553 0 0.7307692308 0.5077286389 0.0199062436 0.515625 0
0.6330275229 0.0368589744 0.3320287019 0.6608963718 1 0.7820512821 0.5506655217 0.0158978191 0.6875 0
0.6972477064 0.3237179487 0.3072407045 0.5845387716 1 0.8333333333 0.5626878489 0.1666553434 0.890625 0
0.6422018349 0.0144230769 0.2804957599 0.5769504387 0 0.5256410256 0.5845856591 0.0684829132 0.59375 0
0.5963302752 0 0.1187214612 0.2478064975 0 0.7307692308 0.4738085015 0.013995516 0.265625 0
0.623853211 0.2358974359 0.1428571429 0.6665876215 1 0.7820512821 0.5367110348 0.4192540254 0.84375 0
0.5688073394 0.1544871795 0.2113502935 0.5003557031 1 0.6153846154 0.6116358952 0.0572049732 0.46875 0
0.5137614679 0.0131410256 0.1226353555 0.244012331 0 0.5 0.4740231859 0.1425368571 0.421875 0
0.5412844037 0.1429487179 0.474233529 0.6907754328 1 0.6153846154 0.6227994848 0.0754806712 0.515625 0
0.5596330275 0 0.2198303979 0.3817880009 0 0.858974359 0.4521253757 0 0.5 1
0.5412844037 0 0.2393998695 0.2876452454 0 0.6538461538 0.4111206526 0.0040763639 0.234375 0
0.5963302752 0.0551282051 0.1735159817 0.2461465497 0 0.8717948718 0.3823529412 0.0754127318 0.40625 0
0.5963302752 0.1794871795 0.2198303979 0.5880958027 0 0.7435897436 0.5530270502 0.2934981996 0.5625 0
0.5779816514 0.0028846154 0.3281148076 0.3146786815 1 0.641025641 0.3810648347 0.0314559413 0.3125 0
0.5871559633 0.0128205128 0.4024787997 0.6248517904 0 0.8205128205 0.5981107772 0.0754806712 0.53125 0
0.623853211 0 0.268754077 0.4130898743 0 0.6666666667 0.4650064405 0.0873700659 0.625 0
0.6146788991 0 0.3848662753 0.7313255869 0 0.6282051282 0.626019751 0 0.859375 0
0.6422018349 0.0192307692 0.3626875408 0.791795115 1 0.7435897436 0.5837269214 0 0.859375 1
0.7706422018 0.1442307692 0.4357469015 0.6751244961 0 0.5512820513 0.5206097037 0.1656362525 0.875 1
0.5229357798 0.0961538462 0.4592302674 0.5368745554 1 0.7051282051 0.484972091 0 0.703125 1
0.6788990826 0.1538461538 0.397260274 0.8667299028 1 0.8076923077 0.546157149 0.005978667 0.859375 1
0.5871559633 0 0.1585127202 0.3118330567 1 0.8076923077 0.4454701589 0 0.265625 0
0.5963302752 0.0179487179 0.2152641879 0.7317998577 0 0.6282051282 0.5908115071 0.2264420137 0.703125 0
0.6422018349 0 0.3313763862 0.64809106 1 0.5256410256 0.5974667239 0.0084924248 0.59375 0
0.5779816514 0.0288461538 0.3679060665 0.4216267489 1 0.7051282051 0.4710176041 0 0.640625 0
0.5596330275 0.0230769231 0.2635355512 0.7678444392 0 0.4358974359 0.608415629 0 0.859375 0
0.5321100917 0.0330128205 0.184605349 0.2572919137 0 0.5769230769 0.4635036496 0.0118893947 0.328125 0
0.5504587156 0.1185897436 0.2622309198 0.9404790135 0 0.7820512821 0.6562902533 0 1 1
0.6559633028 0.0147435897 0.156555773 0.5423286697 0 0.7948717949 0.6262344354 0.1048304912 0.453125 0
0.5412844037 0.1282051282 0.2576647097 0.4496087266 0 0.6923076923 0.539931301 0.0565935186 0.765625 1
0.8899082569 0.0544871795 0.4122635356 0.7984349063 0 0.6025641026 0.6474881924 0.0012908486 0.875 0
0.6146788991 0.0961538462 0.28506197 0.5470713778 0 0.7179487179 0.4409617862 0.0655615191 0.96875 0
0.6330275229 0.0692307692 0.3196347032 0.5888072089 1 0.5 0.5594675827 0.1922005571 0.453125 0
0.752293578 0.3846153846 0.2550554468 0.4645482571 0 0.6538461538 0.5032202662 0.1341803112 0.609375 0
0.623853211 0.2564102564 0.5120678408 0.5646193977 1 0.6538461538 0.4871189352 0.0188871527 0.78125 0
0.7614678899 0.0022435897 0.2628832355 0.6945695992 0 0.6794871795 0.6090596823 0 0.421875 0
0.5871559633 0.0134615385 0.3000652316 0.6326772587 0 0.5256410256 0.6648776299 0.0701813982 0.484375 0
0.5412844037 0.0480769231 0.3509458578 0.6127578848 0 0.8205128205 0.614641477 0.0264284258 0.453125 0
0.7247706422 0.1153846154 0.1937377691 0.7140147024 0 0.8076923077 0.5719192787 0.733745499 1 0
0.495412844 0.0480769231 0.2824527071 0.5926013754 0 0.8461538462 0.4785315586 0.1467490998 0.953125 1
0.7798165138 0.2435897436 0.3587736464 0.8970832345 1 0.5384615385 0.8031343924 0.0419186086 0.84375 1
0.5412844037 0.0320512821 0.3757338552 0.5240692435 0 0.7948717949 0.5040790039 0.0523812759 0.65625 0
0.5688073394 0 0.1983039791 0.4109556557 0 0.6282051282 0.4731644483 0 0.28125 0
0.5229357798 0 0.5225048924 0.5131610149 0 0.8461538462 0.5476599399 0.0169169101 0.25 0
0.7706422018 0.2884615385 0.5564253098 0.5805074698 1 0.8846153846 0.5620437956 0.0314559413 0.84375 1
0.6146788991 0.0641025641 0.2387475538 0.3483519089 0 0.6666666667 0.4514813225 0.013995516 0.578125 0
0.7981651376 0 0.5518590998 0.8323452691 1 0.4487179487 0.542507514 0 0.953125 1
0.5321100917 1 0.2067840835 0.3554659711 0 0.6025641026 0.416487763 0.3333106869 0.921875 1
0.5871559633 0 0.6901500326 0.7543277211 1 0.5897435897 0.6099184199 0.0995991576 0.75 0
0.6422018349 0.1442307692 0.2994129159 0.4270808632 0 0.8076923077 0.4703735509 0.1500781303 0.5 1
0.7064220183 0.0224358974 0.385518591 0.5928385108 0 0.1666666667 0.4422498927 0 0.65625 0
0.5963302752 0 0.2557077626 0.605880958 0 0.8717948718 0.6015457278 0.0046198791 0.421875 0
0.5871559633 0.0641025641 0.3998695369 0.5053355466 0 0.8461538462 0.4907685702 0.0803723079 0.9375 0
0.5504587156 0.0448717949 0.4076973255 0.4854161726 0 0.7692307692 0.55495921 0.0578164277 0.4375 0
0.5504587156 0 0.3268101761 0.6196348115 0 0.8205128205 0.5626878489 0.0831578232 0.515625 0
0.6330275229 0.1442307692 0.1859099804 0.7140147024 0 0.7051282051 0.5319879777 0.1691011618 0.875 1
0.7018348624 0.25 0.2583170254 0.6101493953 0 0.6923076923 0.5562473164 0.1836401929 0.703125 0
0.5642201835 0.2756410256 0.7286366601 0.8366137064 1 0.8974358974 0.7114641477 0 0.921875 1
0.6788990826 0.1294871795 0.2602739726 0.4906331515 0 0.7692307692 0.5963933018 0.0118893947 0.4375 0
0.623853211 0.1269230769 0.1800391389 0.7180460043 1 0.641025641 0.7389437527 0.1257558258 0.59375 0
0.6146788991 0.2820512821 0.4833659491 0.6364714252 0 0.4487179487 0.6320309146 0.2005571031 0.9375 1
0.6972477064 0.3903846154 0.2635355512 0.8970832345 1 0.8076923077 0.7421640189 0.028330729 1 0
0.7247706422 0.4326923077 0.3287671233 0.7301399099 0 0.6923076923 0.5322026621 0.1460697058 0.96875 0
0.6055045872 0.0641025641 0.200913242 0.8392221959 0 0.5769230769 0.6749677973 0.5422922753 0.90625 1
0.6146788991 0.0480769231 0.2433137639 0.5105525255 0 0.5256410256 0.5302705024 0.0754806712 0.46875 1
0.6513761468 0.2384615385 0.3600782779 0.8055489685 0 0.6025641026 0.6288106483 0.1648889191 0.84375 0
0.6146788991 0.1923076923 0.2152641879 0.6746502253 0 0.8333333333 0.5601116359 0.3947958421 0.625 0
0.5596330275 0.133974359 0.5903457273 0.6940953284 1 0.5641025641 0.5163160155 0.1313947958 0.8125 1
0.5321100917 0.0865384615 0.240704501 0.3206070666 0 0.7051282051 0.4536281666 0.1257558258 0.5 0
0.5871559633 0.016025641 0.2413568167 0.3037704529 1 0.8461538462 0.4562043796 0.1544262518 0.4375 0
0.5504587156 0 0.2400521853 0.2902537349 0 0.6538461538 0.4405324173 0.0034649093 0.3125 0
0.5688073394 0 0.2576647097 0.8619871947 1 0.7564102564 0.7048089309 0.0651538827 0.84375 0
0.7339449541 0.4487179487 0.3848662753 0.8802466208 0 0.7435897436 0.7271361099 0.0239146681 0.84375 1
0.5963302752 0.0891025641 0.3189823875 0.2226701447 1 0.8076923077 0.4143409188 0.1186901284 0.390625 1
0.5871559633 0.0897435897 0.3607305936 0.3388664928 0 0.8205128205 0.5360669815 0.0034649093 0.59375 0
0.5963302752 0.1442307692 0.3822570124 0.8875978184 0 0.7820512821 0.6700300558 0.2194442557 0.90625 0
0.5 0.0384615385 0.4005218526 0.693858193 0 0.6025641026 0.5306998712 0.0710646104 0.625 0
0.6605504587 0 0.2504892368 0.4439174769 0 0.7179487179 0.4744525547 0.0326109111 0.625 0
0.5412844037 0.0336538462 0.2061317678 0.3078017548 1 0.5897435897 0.4742378703 0.1110809158 0.484375 0
0.623853211 0.1108974359 0.4161774299 0.7647616789 1 0.5512820513 0.6167883212 0.0212650316 0.671875 1
0.623853211 0.0480769231 0.3953033268 0.6293573631 0 0.6923076923 0.6307428081 0.0985121272 0.515625 1
0.5688073394 0.4967948718 0.329419439 0.5705477828 0 0.5897435897 0.4984972091 0 0.953125 1
0.5871559633 0.2115384615 0.233529028 0.4911074223 0 0.7051282051 0.5184628596 0 0.8125 0
0.495412844 0 0.1787345075 0.2648802466 0 0.6794871795 0.4854014599 0.0064542428 0.3125 0
0.5688073394 0.0974358974 0.313111546 0.4628883092 1 0.7692307692 0.4675826535 1 0.640625 1
0.6330275229 0.2820512821 0.2035225049 0.5314204411 1 0.8076923077 0.5008587377 0.8154765949 0.859375 1
0.5825688073 0 0.1833007175 0.3723025848 0 0.5384615385 0.4729497638 0.006997758 0.265625 0
0.7981651376 0.3028846154 0.3346379648 0.8427792269 0 0.7051282051 0.6592958351 0.406209661 0.828125 0
0.5596330275 0 0.1989562948 0.5575053355 0 0.5897435897 0.5541004723 0 0.59375 0
0.6605504587 0.2163461538 0.3555120678 0.7069006403 0 0.6794871795 0.5500214684 0.1782050411 0.671875 1
0.5779816514 0.0576923077 0.4057403783 0.4673938819 0 0.8333333333 0.5326320309 0.0046878185 0.484375 0
0.9541284404 0.8782051282 0.2035225049 0.6314915817 0 0.8461538462 0.5893087162 0.2246755894 0.96875 1
0.6788990826 0 0.2504892368 0.4092957078 0 0.8974358974 0.4293688278 0 0.328125 0
0.5596330275 0 0.200913242 0.386530709 0 0.5512820513 0.475096608 0 0.25 0
0.6055045872 0.2243589744 0.2087410307 0.5515769504 0 0.9871794872 0.5075139545 0.1572117671 0.765625 0
0.504587156 0.3897435897 0.3255055447 0.6772587147 0 0.5641025641 0.5826534994 0.1467490998 0.859375 1
0.7339449541 0.0487179487 0.5296803653 0.6948067346 1 0.6923076923 0.5553885788 0.0873700659 0.671875 1
0.7431192661 0.1698717949 0.518590998 0.7963006877 1 0.7435897436 0.7741519966 0.0559141246 0.75 0
0.8899082569 0.0817307692 0.4494455316 0.8034147498 1 0.8846153846 0.629669386 0 0.640625 0
0.5412844037 0.0240384615 0.168297456 0.4801991937 0 0.7564102564 0.5251180764 0 0.5 0
0.5688073394 0 0.3124592303 0.8230969884 0 0.6282051282 0.5601116359 0.0629118826 0.734375 0
0.7339449541 0 0.1578604044 0.8171686033 0 0.6153846154 0.6404036067 0.006997758 0.953125 0
0.5871559633 0 0.1637312459 0.6959924117 1 0.6794871795 0.4733791327 0.0093076975 0.96875 0
0.5596330275 0.1282051282 0.3418134377 0.6613706426 1 0.5769230769 0.5693430657 0 0.953125 1
0.5504587156 0 0.1578604044 0.3950675836 0 0.5897435897 0.4328037784 0 0.265625 0
0.5871559633 0.0012820513 0.5362035225 0.668010434 0 0.8333333333 0.5633319021 0.0796929139 0.375 0
0.495412844 0.4807692308 0.3202870189 0.821674176 0 0.5256410256 0.6002576213 0.0978327332 0.875 0
0.7614678899 0 0.2811480757 0.8126630306 0 0.5769230769 0.6470588235 0.0901555812 0.875 0
0.6972477064 0 0.3953033268 0.9734408347 1 0.6538461538 0.8660369257 0 0.796875 0
0.7798165138 0.1346153846 0.3046314416 0.8406450083 1 0.641025641 0.5826534994 0.0538080033 0.9375 1
0.7155963303 0.1282051282 0.1337247228 0.4619397676 1 0.641025641 0.4611421211 0.1886677084 0.609375 1
0.5321100917 0.2564102564 0.4390084801 0.6831870998 1 0.5256410256 0.5740661228 0.2781438956 0.75 1
0.5596330275 0.141025641 0.2074363992 0.2748399336 1 0.7564102564 0.4710176041 0 0.515625 1
0.6880733945 0.641025641 0.4174820613 0.8309224567 0 0.6794871795 0.6200085874 0.0565935186 0.984375 0
0.5917431193 0.0689102564 0.3372472277 0.6537823097 0 0.6666666667 0.5457277802 0.013995516 0.609375 0
0.6146788991 0.1538461538 0.4292237443 0.7087977235 1 0.7051282051 0.5309145556 0.1607446158 0.984375 0
0.5779816514 0 0.390084801 0.6891154849 1 0.7179487179 0.5450837269 0.0782661866 1 1
0.6513761468 0 0.2426614481 0.6089637183 0 0.6153846154 0.5231859167 0.035668184 0.625 1
0.5871559633 0.0224358974 0.3196347032 0.8873606829 1 0.9230769231 0.7715757836 0.020993274 0.765625 1
0.4678899083 0.0128205128 0.2224396608 0.4083471662 1 0.7179487179 0.5064405324 0.013995516 0.609375 1
0.5963302752 0 0.3189823875 0.6160777804 0 0.9230769231 0.6530699871 0.0999388545 0.359375 0
0.6330275229 0.0016025641 0.1819960861 0.2454351435 0 0.5897435897 0.4641477029 0 0.28125 0
0.6330275229 0 0.1278538813 0.2802940479 1 0.6923076923 0.472520395 0.0552347306 0.328125 0
0.5871559633 0 0.2015655577 0.4877875267 0 0.6923076923 0.5502361529 0.0034649093 0.265625 0
0.7431192661 0.0935897436 0.2367906067 0.7429452217 0 0.7948717949 0.6781880635 0.1257558258 0.65625 0
0.7339449541 0.0961538462 0.5994781474 0.6276974152 1 0.5 0.6064834693 0.0978327332 0.84375 1
0.6788990826 0 0.3039791259 0.5783732511 0 0.641025641 0.5422928295 0.0273795774 0.421875 0
0.5688073394 0.0051282051 0.1591650359 0.395304719 0 0.8333333333 0.5276942894 0.5089340308 0.359375 0
0.623853211 0.1009615385 0.28506197 0.4794877875 1 0.7564102564 0.5392872477 0.3204022012 0.484375 1
0.6146788991 0.0881410256 0.3594259622 0.6205833531 0 0.7307692308 0.6412623444 0.0565935186 0.515625 0
0.5871559633 0.0233974359 0.2589693412 0.557742471 0 0.6923076923 0.5111635895 0.1304436443 1 0
0.5596330275 0.1025641026 0.2341813438 0.5333175243 1 0.5769230769 0.5358522971 0.2457368028 0.90625 0
0.6972477064 0.0961538462 0.3026744945 0.7419966801 0 0.5256410256 0.6298840704 0.0307765473 0.625 0
0.7431192661 0 0.3320287019 0.5833530946 1 0.8205128205 0.5734220696 0.0258849107 0.28125 0
0.623853211 0.1858974359 0.3848662753 0.6533080389 0 0.8333333333 0.5519536282 0.0978327332 0.921875 0
0.623853211 0.2820512821 0.2778864971 0.7595447 1 0.6666666667 0.6749677973 0.2333718323 0.9375 0
0.5596330275 0.0320512821 0.3835616438 0.8254683424 1 0.8846153846 0.6713181623 0.1082954005 0.625 1
0.5321100917 0.0961538462 0.1989562948 0.7187574105 0 0.5256410256 0.5072992701 0.0058427882 0.6875 0
0.6055045872 0 0.0639269406 0.5072326298 0 0.7948717949 0.5742808072 0 0.828125 0
0.6146788991 0 0.156555773 0.5005928385 0 0.7307692308 0.4819665092 0.0093076975 0.28125 0
0.7339449541 0.2490384615 0.5264187867 0.825231207 0 0.8205128205 0.6687419493 0 0.96875 1
0.8256880734 0.0166666667 0.2759295499 0.3884277923 0 0.7051282051 0.4843280378 0.1003464909 0.703125 1
0.5688073394 0.0259615385 0.401826484 0.2753142044 0 0.4487179487 0.4609274367 0.0712684286 0.40625 0
0.5229357798 0 0.3242009132 0.2297842068 0 0.3333333333 0.4851867754 0 0.390625 0
0.9541284404 0.2371794872 0.4833659491 0.7595447 0 0.641025641 0.5929583512 0.0533324275 0.890625 0
0.6330275229 0 0.2048271363 0.2845624852 0 0.6923076923 0.4353799914 0 0.25 0
0.752293578 0.016025641 0.453359426 0.9400047427 1 0.6025641026 0.8965221125 0.0258849107 0.71875 1
0.6605504587 0.0769230769 0.530332681 0.8444391748 0 0.5897435897 0.5878059253 0.0908349752 0.9375 0
0.623853211 0.2403846154 0.4820613177 0.6649276737 1 0.641025641 0.5369257192 0 0.703125 1
0.6055045872 0.2333333333 0.2296151337 0.2923879535 0 0.7692307692 0.4182052383 0.013995516 0.875 0
0.6559633028 0.1615384615 0.3170254403 0.5594024188 0 0.7435897436 0.5300558179 0.1271825532 0.65625 0
0.5137614679 0.1429487179 0.4683626875 0.6224804363 1 0.8846153846 0.5858737656 0 0.5 1
0.6146788991 0.3205128205 0.2472276582 0.8233341238 0 0.5384615385 0.6082009446 0.1956654664 0.8125 1
0.6330275229 0.0641025641 0.3333333333 0.7446051696 1 0.6282051282 0.5850150279 0.013995516 1 1
0.8623853211 0 0.3568166993 0.7692672516 1 0.9102564103 0.6223701159 0.050343094 0.78125 1
0.504587156 0.0753205128 0.2191780822 0.6336258003 1 0.6923076923 0.5598969515 0.7459745907 0.90625 1
0.623853211 0.4230769231 0.4683626875 0.8525017785 0 0.6153846154 0.6266638042 0 0.96875 0
0.5963302752 0.0560897436 0.3561643836 0.8143229784 0 0.6794871795 0.6316015457 0 0.90625 1
0.5596330275 0 0.245270711 0.5831159592 0 0.7179487179 0.5229712323 0 0.46875 0
0.6330275229 0 0.2113502935 0.6563907991 0 0.7692307692 0.5517389438 0.6023507032 0.453125 0
0.5779816514 0.1762820513 0.2465753425 0.8098174057 0 0.7051282051 0.6193645341 0.0216047286 0.953125 0
0.5596330275 0 0.3581213307 0.4638368508 0 0.7307692308 0.496350365 0.0952510361 0.421875 0
0.5688073394 0 0.2106979778 0.2285985298 0 0.7564102564 0.4873336196 0 0.25 0
0.6422018349 0.1666666667 0.233529028 0.693858193 0 0.8974358974 0.5858737656 0.1370337659 0.703125 1
0.5871559633 0.1923076923 0.28506197 0.5449371591 1 0.641025641 0.5583941606 0 0.734375 0
0.6605504587 0.0243589744 0.686888454 0.8456248518 0 0.8076923077 0.7374409618 0 0.859375 1
0.5779816514 0.1474358974 0.4827136334 0.7585961584 1 0.7307692308 0.6155002147 0.0025137577 0.9375 1
0.5871559633 0 0.1715590346 0.5662793455 0 0.5769230769 0.4635036496 0.0444323663 0.890625 0
0.623853211 0.0128205128 0.2550554468 0.5003557031 1 0.8076923077 0.478746243 0 0.875 1
0.7247706422 0.1282051282 0.2726679713 0.6784443917 1 0.5384615385 0.5390725633 0 0.9375 0
0.5688073394 0.1923076923 0.3398564905 0.7830211051 1 0.8205128205 0.6305281237 0.0517018819 0.90625 1
0.5871559633 0 0.413568167 0.2814797249 0 0.7307692308 0.4967797338 0 0.265625 0
0.7614678899 0.0961538462 0.2491846053 0.6343372065 0 0.5769230769 0.4478316874 0 0.984375 1
0.6697247706 0.2403846154 0.4703196347 0.6148921034 1 0.7051282051 0.4832546157 0.0034649093 0.65625 0
0.7385321101 0.2884615385 0.3033268102 0.3594972729 1 0.7435897436 0.5100901675 0.2934981996 0.71875 0
0.6513761468 0.1435897436 0.2328767123 0.4683424235 1 0.6538461538 0.5053671103 0.022352062 0.765625 0
0.6330275229 0.3846153846 0.3346379648 0.6720417358 0 0.7564102564 0.5257621297 0.222909165 0.90625 1
0.7064220183 0.0576923077 0.4651011089 0.8072089163 1 0.6666666667 0.7623443538 0.2674094708 0.6875 0
0.5412844037 0 0.1559034573 0.2876452454 0 0.6282051282 0.3963074281 0.0017664243 0.265625 1
0.5688073394 0.0195512821 0.1754729289 0.4066872184 1 0.7820512821 0.4886217261 0.0784700048 0.3125 0
0.5688073394 0.0333333333 0.1852576647 0.3893763339 1 0.5897435897 0.4330184629 0 0.953125 0
0.623853211 0.1602564103 0.273320287 0.568887835 1 0.8717948718 0.5968226707 0.1756912834 0.546875 0
0.6055045872 0.3173076923 0.3020221787 0.6606592364 1 0.5897435897 0.5021468441 0.0034649093 0.8125 1
0.5412844037 0.0038461538 0.1278538813 0.4816220062 0 0.4743589744 0.4295835122 0.0164413343 0.28125 0
0.5412844037 0.0038461538 0.2713633399 0.2221958738 0 0.7307692308 0.4209961357 0 0.265625 0
0.6146788991 0.3846153846 0.3235485975 0.7064263695 0 0.6794871795 0.533705453 0.0559141246 0.890625 0
0.5229357798 0.0032051282 0.2576647097 0.3768081575 1 0.7307692308 0.4360240447 0.1164481283 0.25 0
0.623853211 0.2179487179 0.5114155251 0.7289542329 1 0.7435897436 0.5624731644 0.1607446158 0.703125 1
0.5963302752 0 0.2713633399 0.9350248992 1 0.5897435897 0.6442679261 0 0.859375 1
0.623853211 0.0705128205 0.2713633399 0.9015888072 0 0.8333333333 0.7994847574 0.0279230926 0.640625 1
0.623853211 0.0435897436 0.2061317678 0.3549917003 1 0.7179487179 0.536281666 0.0495957606 0.375 0
0.7064220183 0.1346153846 0.3646444879 0.5933127816 0 0.7435897436 0.5371404036 0.0104626673 0.671875 0
0.495412844 0.0256410256 0.161121983 0.4156983638 0 0.6025641026 0.4761700301 0 0.859375 1
0.623853211 0.2820512821 0.3059360731 0.8553474034 1 0.4871794872 0.5702018033 0.0188871527 0.984375 1
0.7981651376 0.0647435897 0.4285714286 0.7564619398 1 0.641025641 0.61721769 0.0803723079 1 1
0.5688073394 0.1362179487 0.5362035225 0.7296656391 0 0.7179487179 0.5538857879 0 0.671875 0
0.5229357798 0 0.1715590346 0.2297842068 0 0.5769230769 0.3840704165 0 0.25 0
0.5412844037 0.0038461538 0.212654925 0.2907280057 0 0.7051282051 0.4862601975 0 0.25 0
0.4862385321 0.0346153846 0.28506197 0.6184491345 0 0.858974359 0.5167453843 0.1205244922 0.4375 1
0.6697247706 0.1153846154 0.228962818 0.5375859616 0 0.6538461538 0.4785315586 0.2969631089 0.65625 0
0.9449541284 0 0.2720156556 0.7880009485 0 0.8846153846 0.5873765565 0.0419186086 0.78125 1
0.6146788991 0.0961538462 0.2067840835 0.4247095091 0 0.4487179487 0.5661227995 0.1027243699 0.421875 0
0.6788990826 0.4807692308 0.324853229 0.8759781835 1 0.9230769231 0.6833404895 0.4502343909 0.640625 1
